received_at,elapsed_s,event,test_id,seq,station_id,generation_delta_time,payload_bytes,payload_encoding,asn_type,raw_hex,line,error
2026-07-14T14:23:19.252208+00:00,28.042233,valid,2717,208,2848981200,3269,41,hex,CAM,0202a9d000d00cc5005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000D00CC5005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:19.342666+00:00,28.132669,valid,2717,209,2848981201,3369,41,hex,CAM,0202a9d000d10d29005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000D10D29005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:19.446849+00:00,28.236875,valid,2717,210,2848981202,3469,41,hex,CAM,0202a9d000d20d8d005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000D20D8D005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:19.546198+00:00,28.336196,valid,2717,211,2848981203,3569,41,hex,CAM,0202a9d000d30df1005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000D30DF1005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:19.650571+00:00,28.440595,valid,2717,212,2848981204,3669,41,hex,CAM,0202a9d000d40e55005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000D40E55005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:19.752824+00:00,28.542847,valid,2717,213,2848981205,3769,41,hex,CAM,0202a9d000d50eb9005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000D50EB9005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:19.843012+00:00,28.633027,valid,2717,214,2848981206,3869,41,hex,CAM,0202a9d000d60f1d005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000D60F1D005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:19.944908+00:00,28.734922,valid,2717,215,2848981207,3969,41,hex,CAM,0202a9d000d70f81005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000D70F81005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:20.046180+00:00,28.836182,valid,2717,216,2848981208,4069,41,hex,CAM,0202a9d000d80fe5005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000D80FE5005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:20.148870+00:00,28.938884,valid,2717,217,2848981209,4169,41,hex,CAM,0202a9d000d91049005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000D91049005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:20.250857+00:00,29.040869,valid,2717,218,2848981210,4269,41,hex,CAM,0202a9d000da10ad005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000DA10AD005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:20.354674+00:00,29.144701,valid,2717,219,2848981211,4369,41,hex,CAM,0202a9d000db1111005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000DB1111005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:20.446896+00:00,29.236923,valid,2717,220,2848981212,4469,41,hex,CAM,0202a9d000dc1175005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000DC1175005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:20.546209+00:00,29.336207,valid,2717,221,2848981213,4569,41,hex,CAM,0202a9d000dd11d9005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000DD11D9005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:20.650695+00:00,29.440719,valid,2717,222,2848981214,4669,41,hex,CAM,0202a9d000de123d005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000DE123D005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:20.752941+00:00,29.542965,valid,2717,223,2848981215,4769,41,hex,CAM,0202a9d000df12a1005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000DF12A1005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:20.844933+00:00,29.634960,valid,2717,224,2848981216,4869,41,hex,CAM,0202a9d000e01305005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000E01305005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:20.946719+00:00,29.736744,valid,2717,225,2848981217,4969,41,hex,CAM,0202a9d000e11369005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000E11369005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:21.048771+00:00,29.838796,valid,2717,226,2848981218,5069,41,hex,CAM,0202a9d000e213cd005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000E213CD005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:21.150538+00:00,29.940565,valid,2717,227,2848981219,5169,41,hex,CAM,0202a9d000e31431005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000E31431005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:21.252411+00:00,30.042428,valid,2717,228,2848981220,5269,41,hex,CAM,0202a9d000e41495005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000E41495005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:21.342984+00:00,30.132997,valid,2717,229,2848981221,5369,41,hex,CAM,0202a9d000e514f9005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000E514F9005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:21.444969+00:00,30.234982,valid,2717,230,2848981222,5469,41,hex,CAM,0202a9d000e6155d005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000E6155D005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:21.546952+00:00,30.336964,valid,2717,231,2848981223,5569,41,hex,CAM,0202a9d000e715c1005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000E715C1005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:21.648920+00:00,30.438932,valid,2717,232,2848981224,5669,41,hex,CAM,0202a9d000e81625005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000E81625005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
