received_at,elapsed_s,event,test_id,seq,station_id,generation_delta_time,payload_bytes,payload_encoding,asn_type,raw_hex,line,error
2026-07-14T15:46:48.503546+00:00,72.514051,rx_error,,,,,,,,,RX ERROR: 0x1810F07,
2026-07-14T15:46:48.713205+00:00,72.723691,valid,2736,669,2868904605,31985,41,hex,CAM,0202ab00029d7cf1005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00029D7CF1005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:48.799315+00:00,72.809802,rx_error,,,,,,,,,RX ERROR: 0x1810F07,
2026-07-14T15:46:48.907251+00:00,72.917738,valid,2736,671,2868904607,32185,41,hex,CAM,0202ab00029f7db9005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00029F7DB9005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:49.009362+00:00,73.019852,valid,2736,672,2868904608,32285,41,hex,CAM,0202ab0002a07e1d005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB0002A07E1D005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:49.112229+00:00,73.122734,valid,2736,673,2868904609,32385,41,hex,CAM,0202ab0002a17e81005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB0002A17E81005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:49.214134+00:00,73.224636,valid,2736,674,2868904610,32485,41,hex,CAM,0202ab0002a27ee5005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB0002A27EE5005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:49.299611+00:00,73.310145,rx_error,,,,,,,,,RX ERROR: 0x1810F07,
2026-07-14T15:46:49.401742+00:00,73.412251,rx_error,,,,,,,,,RX ERROR: 0x1810F07,
2026-07-14T15:46:49.503675+00:00,73.514181,rx_error,,,,,,,,,RX ERROR: 0x1810F07,
2026-07-14T15:46:49.612156+00:00,73.622661,valid,2736,678,2868904614,32885,41,hex,CAM,0202ab0002a68075005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB0002A68075005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:49.707673+00:00,73.718180,rx_error,,,,,,,,,RX ERROR: 0x1810F07,
2026-07-14T15:46:49.806246+00:00,73.816753,valid,2736,680,2868904616,33085,41,hex,CAM,0202ab0002a8813d005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB0002A8813D005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
